Name,Week,FPoints
Keldon Johnson 2021-22 Advanced Game Log ,19.0,123
Keldon Johnson 2021-22 Advanced Game Log ,20.0,180
Keldon Johnson 2021-22 Advanced Game Log ,21.0,315
Keldon Johnson 2021-22 Advanced Game Log ,22.0,159
Keldon Johnson 2021-22 Advanced Game Log ,23.0,306
Keldon Johnson 2021-22 Advanced Game Log ,24.0,222
Keljin Blevins 2021-22 Advanced Game Log ,12.0,6
Keljin Blevins 2021-22 Advanced Game Log ,13.0,-3
Keljin Blevins 2021-22 Advanced Game Log ,14.0,0
Keljin Blevins 2021-22 Advanced Game Log ,15.0,1
Keljin Blevins 2021-22 Advanced Game Log ,16.0,10
Keljin Blevins 2021-22 Advanced Game Log ,18.0,0
Keljin Blevins 2021-22 Advanced Game Log ,19.0,11
Keljin Blevins 2021-22 Advanced Game Log ,20.0,20
Keljin Blevins 2021-22 Advanced Game Log ,21.0,-1
Keljin Blevins 2021-22 Advanced Game Log ,22.0,6
Keljin Blevins 2021-22 Advanced Game Log ,23.0,29
Keljin Blevins 2021-22 Advanced Game Log ,24.0,10
Kelly Olynyk 2021-22 Advanced Game Log ,1.0,77
Kelly Olynyk 2021-22 Advanced Game Log ,2.0,45
Kelly Olynyk 2021-22 Advanced Game Log ,3.0,16
Kelly Olynyk 2021-22 Advanced Game Log ,13.0,34
Kelly Olynyk 2021-22 Advanced Game Log ,15.0,19
Kelly Olynyk 2021-22 Advanced Game Log ,16.0,27
Kelly Olynyk 2021-22 Advanced Game Log ,17.0,21
Kelly Olynyk 2021-22 Advanced Game Log ,18.0,47
Kelly Olynyk 2021-22 Advanced Game Log ,19.0,34
Kelly Olynyk 2021-22 Advanced Game Log ,20.0,41
Kelly Olynyk 2021-22 Advanced Game Log ,21.0,37
Kelly Olynyk 2021-22 Advanced Game Log ,22.0,24
Kelly Olynyk 2021-22 Advanced Game Log ,23.0,47
Kelly Olynyk 2021-22 Advanced Game Log ,24.0,22
Kelly Oubre Jr. 2021-22 Advanced Game Log ,1.0,80
Kelly Oubre Jr. 2021-22 Advanced Game Log ,2.0,18
Kelly Oubre Jr. 2021-22 Advanced Game Log ,3.0,70
Kelly Oubre Jr. 2021-22 Advanced Game Log ,4.0,38
Kelly Oubre Jr. 2021-22 Advanced Game Log ,5.0,75
Kelly Oubre Jr. 2021-22 Advanced Game Log ,6.0,74
Kelly Oubre Jr. 2021-22 Advanced Game Log ,7.0,98
Kelly Oubre Jr. 2021-22 Advanced Game Log ,8.0,52
Kelly Oubre Jr. 2021-22 Advanced Game Log ,9.0,34
Kelly Oubre Jr. 2021-22 Advanced Game Log ,10.0,37
Kelly Oubre Jr. 2021-22 Advanced Game Log ,11.0,65
Kelly Oubre Jr. 2021-22 Advanced Game Log ,13.0,29
Kelly Oubre Jr. 2021-22 Advanced Game Log ,14.0,57
Kelly Oubre Jr. 2021-22 Advanced Game Log ,15.0,43
Kelly Oubre Jr. 2021-22 Advanced Game Log ,16.0,47
Kelly Oubre Jr. 2021-22 Advanced Game Log ,17.0,18
Kelly Oubre Jr. 2021-22 Advanced Game Log ,18.0,43
